date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,seasonal_mean_profile,sarimax_target_only,sarimax_calendar,sarimax,feature_model,feature_model_conditional,feature_model_one_step,foundation_model
2016-05-14 05:00:00,56.66666666666666,97.46163394267658,348.3333333333333,58.333333333333336,51.66666666666666,349.4260074500508,45.49019607843137,68.21207449244326,67.87507209964845,72.11663637262407,64.71791076660156,70.80050659179688,69.60050201416016,53.18195343017578
2016-05-14 06:00:00,63.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,53.333333333333336,349.5253414606615,47.25490196078431,78.19182020848501,78.11326520152868,82.26007430695138,91.3111343383789,57.37184524536133,87.84469604492188,56.06193923950195
2016-05-14 07:00:00,113.33333333333331,97.46163394267658,348.3333333333333,176.66666666666666,148.33333333333334,349.62467547127216,66.17647058823529,105.08798478136444,105.17695243566865,109.88377897872627,104.39937591552734,174.3619842529297,124.6019058227539,84.46195220947266
2016-05-14 08:00:00,133.33333333333334,97.46163394267658,348.3333333333333,338.3333333333333,121.66666666666669,349.72400948188283,90.68627450980392,123.65387939476307,123.97104895148584,128.23438008228206,202.02157592773438,211.8480682373047,179.53634643554688,134.96331787109375
2016-05-14 09:00:00,118.33333333333331,97.46163394267658,348.3333333333333,93.33333333333331,153.33333333333334,349.8233434924935,110.0,108.62154411573792,109.05219606833374,112.78442271127962,164.38475036621094,184.4004669189453,165.67538452148438,171.62579345703125
2016-05-14 10:00:00,158.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,178.33333333333334,349.9226775031042,146.37254901960785,115.32057487365057,115.879866922454,119.74294856873256,208.5994110107422,187.37278747558594,166.91941833496094,195.5902099609375
2016-05-14 11:00:00,96.66666666666669,97.46163394267658,348.3333333333333,355.0,161.66666666666666,350.02201151371486,172.2549019607843,125.39326450122846,126.12729941706016,129.34329071908667,249.31015014648438,208.8980255126953,157.90200805664062,211.63235473632812
2016-05-14 12:00:00,116.66666666666669,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,145.58823529411765,117.15469743590728,117.92024856140051,123.64892521963372,189.45355224609375,214.4190673828125,127.74468231201172,188.67141723632812
2016-05-14 13:00:00,113.33333333333331,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,161.078431372549,110.37825233085499,111.22128285534131,117.97453931464185,223.3826904296875,190.58937072753906,134.49432373046875,170.93252563476562
2016-05-14 14:00:00,106.66666666666669,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,130.19607843137257,107.75829840191,108.63670274382153,114.29653202419593,186.9204559326172,168.8917999267578,138.7409210205078,140.74905395507812
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666663,103.33333333333331,350.41934755615756,121.76470588235294,99.7854226885236,100.68088696448248,107.5165734710697,171.8282470703125,168.91358947753906,111.07630920410156,135.918212890625
2016-05-14 16:00:00,111.66666666666669,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666669,350.51868156676824,160.2941176470588,131.7976804242578,132.72860999985178,139.63505685984623,253.86541748046875,196.4224395751953,144.85940551757812,153.1941680908203
2016-05-14 17:00:00,241.66666666666663,97.46163394267658,348.3333333333333,231.66666666666663,83.33333333333333,350.6180155773789,161.47058823529412,183.87951770742853,184.72673374636952,192.4452174530831,194.2407989501953,213.1348419189453,166.6793670654297,166.54127502441406
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,189.6078431372549,181.71991435290158,182.733384599313,191.27567508681275,230.1001434326172,203.17161560058594,198.12608337402344,151.49200439453125
2016-05-14 19:00:00,90.0,97.5279829863443,166.66666666666666,208.33333333333331,120.0,166.7041764640018,158.23529411764707,129.56779872474658,129.80560703469155,132.55370059270382,99.76385498046875,82.40303802490234,168.5736541748047,116.72003173828125
2016-05-14 20:00:00,86.66666666666667,97.5279829863443,166.66666666666666,120.0,86.66666666666667,166.7416862613369,108.13725490196077,111.26610766685256,111.64040171411575,113.66660373797689,105.0054931640625,93.36702728271484,124.5158920288086,98.38116455078125
2016-05-14 21:00:00,75.0,97.5279829863443,166.66666666666666,63.333333333333336,56.66666666666666,166.77919605867203,94.50980392156862,75.52872716848124,76.03306709237832,78.61605658148139,85.19123840332031,85.85285186767578,71.44367218017578,76.7830810546875
2016-05-14 22:00:00,61.66666666666666,97.5279829863443,166.66666666666666,55.0,58.333333333333336,166.81670585600716,81.66666666666666,61.723638072777945,62.30012364624028,64.01728128406228,72.30448150634766,80.16150665283203,68.26238250732422,65.49490356445312
2016-05-14 23:00:00,48.333333333333336,97.5279829863443,166.66666666666666,61.66666666666666,56.66666666666666,166.8542156533423,54.509803921568626,56.073754710299916,56.72075127409738,56.90946028281808,65.82601165771484,62.684410095214844,62.96526336669922,61.39547348022461
2016-05-15 00:00:00,53.333333333333336,97.5279829863443,166.66666666666666,58.333333333333336,58.333333333333336,166.8917254506774,49.2156862745098,53.806360871339066,55.98764391751841,55.50101662188406,54.838401794433594,59.54227828979492,60.02605438232422,59.92603302001953
2016-05-15 01:00:00,55.0,97.5279829863443,166.66666666666666,63.333333333333336,51.66666666666666,166.92923524801253,50.49019607843137,54.24317029879877,56.47197723301626,56.32345822216576,55.40351867675781,53.667545318603516,57.63640213012695,59.48017120361328
2016-05-15 02:00:00,51.66666666666666,97.5279829863443,166.66666666666666,60.0,55.0,166.96674504534766,48.33333333333333,53.39915398539793,55.66572037927058,55.59309591325294,55.40371322631836,54.99031448364258,57.434749603271484,59.19887924194336
2016-05-15 03:00:00,40.0,97.5279829863443,166.66666666666666,60.0,56.66666666666666,167.00425484268277,49.80392156862745,52.47015976136687,54.769270236385466,54.8668919659098,56.71491241455078,55.74288558959961,56.92579650878906,57.08510208129883
2016-05-15 04:00:00,51.66666666666666,97.5279829863443,166.66666666666666,60.0,50.0,167.0417646400179,49.607843137254896,52.65859805760541,54.98578163163073,55.62162033918082,55.20759582519531,54.758174896240234,58.756248474121094,56.863399505615234
2016-05-15 05:00:00,56.66666666666666,97.5279829863443,166.66666666666666,56.66666666666666,56.66666666666666,167.07927443735304,49.90196078431372,60.933229944874356,63.26368560551981,64.66492372074936,58.0413818359375,57.79241943359375,56.843204498291016,57.25381088256836
2016-05-15 06:00:00,51.66666666666666,97.5279829863443,166.66666666666666,63.333333333333336,50.0,167.11678423468817,47.35294117647059,70.59823908780665,72.93292565542066,73.84725491367155,60.68271255493164,56.59762191772461,75.44579315185547,60.767845153808594
2016-05-15 07:00:00,93.33333333333331,97.5279829863443,166.66666666666666,113.33333333333331,60.0,167.15429403202327,71.56862745098039,100.08381929454652,102.40609653937369,103.01643185838637,86.16041564941406,81.53634643554688,73.05679321289062,76.82202911376953
2016-05-15 08:00:00,118.33333333333331,97.5279829863443,166.66666666666666,133.33333333333334,183.33333333333331,167.1918038293584,128.72549019607845,116.6613314020185,119.00485644775014,121.40428352111984,125.61026000976562,122.73027038574219,160.80287170410156,101.62989044189453
2016-05-15 09:00:00,101.66666666666669,97.5279829863443,166.66666666666666,118.33333333333331,143.33333333333334,167.22931362669354,136.37254901960785,107.15423230079807,109.5732373897684,112.79418840636873,119.70243072509766,129.82614135742188,182.0808563232422,107.22823333740234
2016-05-15 10:00:00,108.33333333333331,97.5279829863443,166.66666666666666,158.33333333333334,135.0,167.26682342402864,135.68627450980392,117.07474820517155,119.53699326784132,122.39455072411408,127.63290405273438,132.99411010742188,147.69659423828125,105.56694030761719
2016-05-15 11:00:00,105.0,97.5279829863443,166.66666666666666,96.66666666666669,50.0,167.30433322136378,128.4313725490196,117.32622150657907,119.76313903540347,122.99433900485336,92.27499389648438,109.93738555908203,129.69322204589844,84.44709777832031
2016-05-15 12:00:00,96.66666666666669,97.5279829863443,166.66666666666666,116.66666666666669,56.66666666666666,167.3418430186989,114.50980392156862,112.15211258784736,114.57807808876574,118.63854963473989,90.3410415649414,117.15939331054688,111.96257781982422,79.91912841796875
2016-05-15 13:00:00,136.66666666666666,97.5279829863443,166.66666666666666,113.33333333333331,56.66666666666666,167.37935281603404,107.6470588235294,106.40259458581815,108.86211103404129,112.2994125462359,69.07820892333984,98.20294189453125,94.96333312988281,76.20558166503906
2016-05-15 14:00:00,88.33333333333333,97.5279829863443,166.66666666666666,106.66666666666669,56.66666666666666,167.41686261336915,85.88235294117646,102.61861777440208,105.05055904140636,106.91192439895968,76.392822265625,106.68311309814453,112.84235382080078,78.92987823486328
2016-05-15 15:00:00,93.33333333333331,97.5279829863443,166.66666666666666,130.0,50.0,167.45437241070428,80.88235294117646,99.06073539049054,101.52220186196038,101.94187305894235,71.49755096435547,108.2028579711914,126.03112030029297,79.25611877441406
2016-05-15 16:00:00,143.33333333333334,97.5279829863443,166.66666666666666,111.66666666666669,55.0,167.4918822080394,98.43137254901961,125.52064472172233,127.93603144015798,127.30747946394058,86.57310485839844,124.59984588623047,159.95860290527344,94.17613983154297
2016-05-15 17:00:00,236.66666666666663,97.5279829863443,166.66666666666666,241.66666666666663,56.66666666666666,167.52939200537452,138.13725490196077,186.24500192444265,188.63779283746123,189.02937970680426,102.4990005493164,140.94757080078125,232.2252655029297,150.0543212890625
2016-05-15 18:00:00,98.33333333333331,97.5279829863443,166.66666666666666,166.66666666666666,50.0,167.56690180270965,179.50980392156862,177.03964645314403,179.51645177563873,183.28955791099017,111.52310943603516,148.22518920898438,239.51441955566406,139.3553009033203
2016-05-15 19:00:00,96.66666666666669,97.46169220519654,98.33333333333331,90.0,60.0,98.34777296456734,135.0,100.97813911578623,101.89990333353107,105.4135447847205,99.51216125488281,111.80828857421875,134.35414123535156,99.7229995727539
2016-05-15 20:00:00,246.66666666666663,97.46169220519654,98.33333333333331,86.66666666666667,78.33333333333333,98.36221259580138,124.11764705882354,90.65124576649488,92.1213398532779,93.81424785079128,93.80497741699219,105.2703857421875,107.17372131347656,89.37841796875
2016-05-15 21:00:00,203.33333333333331,97.46169220519654,98.33333333333331,75.0,63.333333333333336,98.37665222703541,107.15686274509804,61.174312759664296,63.03153187369939,60.72317292749379,75.13822174072266,83.23635864257812,109.43378448486328,70.57977294921875
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333331,61.66666666666666,58.333333333333336,98.39109185826945,72.45098039215686,50.60100166622351,52.680264774261815,47.694473164914726,62.01404571533203,56.32696533203125,106.35968780517578,61.0228157043457
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333331,48.333333333333336,53.333333333333336,98.40553148950347,54.411764705882355,46.76698379649607,48.99806062497734,43.46055692203912,58.47843933105469,60.59553146362305,80.74979400634766,57.57887649536133
2016-05-16 00:00:00,61.66666666666666,97.46169220519654,98.33333333333331,53.333333333333336,55.0,98.41997112073751,52.94117647058823,46.96252871160852,59.17827083397327,53.448526600058955,58.593013763427734,52.40894317626953,74.2185287475586,56.49403381347656
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333331,55.0,58.333333333333336,98.43441075197154,52.745098039215684,48.91062999423564,61.18994815697139,55.29299935922476,59.54673385620117,58.871952056884766,59.99038314819336,56.245784759521484
2016-05-16 02:00:00,56.66666666666666,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.44885038320558,50.19607843137254,49.141499055160274,61.45941643625937,55.50366974009479,59.29915237426758,56.29506301879883,56.1766242980957,55.37974166870117
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333331,40.0,53.333333333333336,98.46329001443961,49.90196078431372,48.42316883618996,60.761375278461315,55.20345207745914,57.8088493347168,62.77726364135742,54.72336959838867,53.96634292602539
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333331,51.66666666666666,56.66666666666666,98.47772964567365,50.19607843137254,50.04936969443112,62.402624873776254,57.15058924887332,59.11207962036133,61.10484313964844,55.2648811340332,54.10349655151367
2016-05-16 05:00:00,51.66666666666666,97.46169220519654,98.33333333333331,56.66666666666666,65.0,98.49216927690767,54.31372549019608,58.903371698381655,71.24665876916801,65.15497880663389,70.4356460571289,53.399925231933594,60.39307403564453,60.38613510131836
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.50660890814171,56.1764705882353,68.120068828916,80.44825676109039,73.83415090381358,74.35652923583984,50.883121490478516,57.916202545166016,61.757362365722656
2016-05-16 07:00:00,61.66666666666666,97.46169220519654,98.33333333333331,93.33333333333331,56.66666666666666,98.52104853937574,72.84313725490196,98.27474029223522,110.56899595746573,105.63743108690007,104.185791015625,86.40188598632812,69.80677032470703,70.19522857666016
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333331,118.33333333333331,61.66666666666666,98.53548817060978,96.86274509803921,115.5665451676472,127.86591737426343,124.89687820775434,96.28067779541016,110.97444915771484,87.76062774658203,69.39523315429688
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333331,101.66666666666669,66.66666666666667,98.54992780184381,100.0,105.91347870315882,118.27171953429603,116.82167615031668,106.79906463623047,111.50895690917969,107.4826431274414,63.76286697387695
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333331,108.33333333333331,55.0,98.56436743307785,157.94117647058823,115.14722674008692,127.52274814749047,127.26161689046204,116.98954772949219,124.72296142578125,137.9698486328125,65.59306335449219
2016-05-16 11:00:00,103.33333333333331,97.46169220519654,98.33333333333331,105.0,61.66666666666666,98.57880706431187,190.0,116.58307186740319,128.94582691883983,128.94655536715834,118.89434814453125,128.95228576660156,133.36575317382812,66.9059829711914
2016-05-16 12:00:00,206.66666666666663,97.46169220519654,98.33333333333331,96.66666666666669,135.0,98.59324669554591,156.9607843137255,110.77053173293405,123.10371172258807,123.27164476287922,121.12469482421875,167.8184051513672,196.69223022460938,68.91455841064453
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333331,136.66666666666666,173.33333333333334,98.60768632677994,179.9019607843137,107.9456507966359,120.31124416164563,120.0076284205358,112.81986236572266,119.9651870727539,111.565673828125,71.10006713867188
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333331,88.33333333333333,88.33333333333333,98.62212595801398,160.39215686274508,101.4453788622804,113.77042831481964,112.99349467563908,109.129638671875,113.61859130859375,182.38897705078125,72.98173522949219
2016-05-16 15:00:00,111.66666666666669,97.46169220519654,98.33333333333331,93.33333333333331,70.0,98.63656558924801,174.7058823529412,97.90927206469144,110.24889912526776,109.78201676745732,103.99012756347656,108.96786499023438,146.90403747558594,74.2935791015625
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333331,143.33333333333334,78.33333333333333,98.65100522048205,147.35294117647058,126.83423793991453,139.14641165433724,137.06340353445674,131.2394256591797,124.72661590576172,129.7584228515625,88.75456237792969
2016-05-16 17:00:00,243.33333333333331,97.46169220519654,98.33333333333331,236.66666666666663,268.3333333333333,98.66544485171607,176.66666666666666,188.20415347705784,200.47173766652332,195.25893084379493,237.80731201171875,186.15933227539062,139.4799346923828,173.53147888183594
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333331,98.33333333333331,120.0,98.67988448295011,194.62962962962962,172.19261129821285,184.5367344627442,178.37785702924663,188.8048553466797,168.78878784179688,154.98866271972656,129.75511169433594
2016-05-16 19:00:00,115.0,97.5919806124697,155.0,96.66666666666669,110.0,155.03305785123968,147.87037037037035,122.1804462989139,126.76696870232344,123.40042103854084,110.66646575927734,129.94888305664062,124.41963195800781,118.75691986083984
2016-05-16 20:00:00,96.66666666666669,97.5919806124697,155.0,246.66666666666663,95.0,155.06611570247935,154.25925925925924,117.05778632096238,123.49834402539696,120.2455759774395,102.93299102783203,104.94511413574219,135.9283905029297,105.08761596679688
2016-05-16 21:00:00,68.33333333333333,97.5919806124697,155.0,203.33333333333331,71.66666666666667,155.099173553719,103.51851851851852,82.59358212167066,90.42979545505663,88.59432071610131,73.4884033203125,77.14945983886719,95.43238067626953,75.09043884277344
2016-05-16 22:00:00,46.66666666666666,97.5919806124697,155.0,86.66666666666667,71.66666666666667,155.13223140495867,78.51851851851852,62.45401268539767,71.30488005788933,69.04021413566839,59.488101959228516,59.91342544555664,71.85169982910156,63.56753158569336
2016-05-16 23:00:00,60.0,97.5919806124697,155.0,83.33333333333333,60.0,155.16528925619835,63.79629629629629,56.622437825000446,66.2744652223194,64.46262846984357,55.52619934082031,56.97764205932617,80.3174819946289,58.610313415527344
2016-05-17 00:00:00,50.0,97.5919806124697,155.0,61.66666666666666,51.66666666666666,155.19834710743802,67.87037037037037,53.60732509979951,46.049127947379844,45.50280663542657,54.85435485839844,69.7162094116211,57.2424201965332,56.253562927246094
2016-05-17 01:00:00,55.0,97.5919806124697,155.0,53.333333333333336,55.0,155.23140495867767,56.2962962962963,53.57854287803131,46.4889318624906,45.627125701401766,56.43299102783203,62.80154037475586,59.45536804199219,54.60169219970703
2016-05-17 02:00:00,51.66666666666666,97.5919806124697,155.0,56.66666666666666,56.66666666666666,155.26446280991735,48.611111111111114,53.05398783586057,46.327444039792724,45.09862680325155,56.22523498535156,64.76201629638672,55.1227912902832,55.2572021484375
2016-05-17 03:00:00,53.333333333333336,97.5919806124697,155.0,53.333333333333336,56.66666666666666,155.29752066115702,46.388888888888886,51.60533726620533,45.158117404753504,43.93929541574443,56.54486846923828,72.2891616821289,57.44072341918945,53.3371696472168
2016-05-17 04:00:00,53.333333333333336,97.5919806124697,155.0,55.0,50.0,155.3305785123967,48.333333333333336,52.410967930394264,46.17701722362303,44.25972409661573,59.111366271972656,72.25333404541016,54.08395004272461,53.521114349365234
2016-05-17 05:00:00,58.333333333333336,97.5919806124697,155.0,51.66666666666666,71.66666666666667,155.36363636363637,57.31481481481481,60.09800912905351,54.01349925485991,52.092170953017714,70.9428939819336,79.1166000366211,59.7042121887207,62.14412307739258
2016-05-17 06:00:00,56.66666666666666,97.5919806124697,155.0,53.333333333333336,63.333333333333336,155.39669421487602,51.75925925925926,68.76702161187933,62.79803367695322,61.56871946849961,73.86139678955078,75.69306182861328,64.28134155273438,64.82903289794922
2016-05-17 07:00:00,65.0,97.5919806124697,155.0,61.66666666666666,60.0,155.4297520661157,78.88888888888889,97.01194593318417,91.10145371681668,90.85161799894495,91.4205093383789,121.0188217163086,79.77091979980469,69.75469207763672
2016-05-17 08:00:00,56.66666666666666,97.5919806124697,155.0,88.33333333333333,56.66666666666666,155.46280991735537,90.83333333333333,114.51964138021816,108.69144004918745,108.8826217693143,99.21102142333984,132.1171417236328,101.24565887451172,66.38312530517578
2016-05-17 09:00:00,51.66666666666666,97.5919806124697,155.0,70.0,55.0,155.49586776859505,77.31481481481482,104.29342607610255,98.58424753210048,98.76108879755718,80.32752990722656,134.816650390625,74.7249526977539,57.88397216796875
2016-05-17 10:00:00,53.333333333333336,97.5919806124697,155.0,148.33333333333334,53.333333333333336,155.52892561983472,91.20370370370371,117.84018540058156,112.2105985456108,112.83736108119137,75.8678207397461,126.75846099853516,78.97159576416016,58.44460678100586
2016-05-17 11:00:00,51.66666666666666,97.5919806124697,155.0,103.33333333333331,56.66666666666666,155.56198347107437,75.46296296296296,116.32548444892684,110.71460492998355,111.9324200457109,60.68121337890625,125.90480041503906,72.32965087890625,57.87386703491211
2016-05-17 12:00:00,53.333333333333336,97.5919806124697,155.0,206.66666666666663,58.333333333333336,155.59504132231405,97.96296296296296,117.42141484249333,111.83451801783889,111.98650378788923,60.52152633666992,113.50647735595703,70.81685638427734,60.40736389160156
2016-05-17 13:00:00,41.66666666666666,97.5919806124697,155.0,266.6666666666667,53.333333333333336,155.62809917355372,104.16666666666667,117.63074205903791,112.09493629662822,112.67132125616024,46.8103141784668,131.6061248779297,82.16500854492188,62.37798309326172
2016-05-17 14:00:00,53.333333333333336,97.5919806124697,155.0,88.33333333333333,53.333333333333336,155.6611570247934,70.46296296296296,101.04443247167086,95.47028167849966,99.43189953446064,51.580692291259766,103.20166015625,65.04723358154297,62.01515579223633
2016-05-17 15:00:00,51.66666666666666,97.5919806124697,155.0,111.66666666666669,56.66666666666666,155.69421487603304,73.79629629629629,99.00063484857564,93.45710187589941,98.78364469689765,52.6100959777832,108.70651245117188,70.54624938964844,62.26097106933594
2016-05-17 16:00:00,66.66666666666667,97.5919806124697,155.0,88.33333333333333,63.333333333333336,155.72727272727272,80.0,124.13699668954806,118.56061185883412,124.06065694706568,83.23350524902344,123.128173828125,70.82015228271484,79.1341781616211
2016-05-17 17:00:00,153.33333333333334,97.5919806124697,155.0,243.33333333333331,126.66666666666669,155.7603305785124,162.59259259259258,190.76406740520827,185.1604129729348,190.21607664921657,188.62628173828125,194.2640838623047,148.08941650390625,181.07896423339844
2016-05-17 18:00:00,100.0,97.5919806124697,155.0,155.0,101.66666666666669,155.79338842975207,200.83333333333334,172.70298462151058,167.2107744145594,171.58137493924752,164.02316284179688,188.83486938476562,185.87161254882812,144.22781372070312
2016-05-17 19:00:00,123.33333333333331,97.33661202185793,100.0,115.0,105.0,100.0147589373565,158.88888888888889,83.28122123235205,81.72684993556844,81.94150491237087,122.49853515625,133.0608673095703,127.04004669189453,102.59524536132812
2016-05-17 20:00:00,118.33333333333331,97.33661202185793,100.0,96.66666666666669,95.0,100.02951787471302,147.5,82.93956497750064,80.74984574069941,79.77075085191211,109.51240539550781,93.56167602539062,86.54491424560547,90.69403839111328
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,92.77777777777777,55.9009687344888,53.18123024972405,51.76628913415349,60.45124435424805,62.974517822265625,76.75422668457031,63.80862808227539
2016-05-17 22:00:00,46.66666666666666,97.33661202185793,100.0,46.66666666666666,58.333333333333336,100.05903574942604,62.77777777777778,42.977291989545016,39.77726458301678,38.111732879776376,52.48193359375,59.62352752685547,64.39710235595703,56.00788879394531
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.66666666666666,100.07379468678255,65.0,42.3986751471892,38.7876167094338,35.81088038260109,49.13522720336914,53.5280876159668,61.74324035644531,53.72856521606445
2016-05-18 00:00:00,51.66666666666666,97.33661202185793,100.0,50.0,51.66666666666666,100.08855362413907,52.03703703703704,42.48814430156776,30.46747931729637,28.25271303921611,53.6524772644043,61.027854919433594,59.567115783691406,53.46988296508789
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.66666666666666,100.10331256149557,52.5,45.39200088124813,33.081651361024,31.585737163658933,54.271541595458984,55.69879150390625,58.71596908569336,53.309906005859375
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.66666666666666,56.66666666666666,100.11807149885209,48.79629629629629,46.49256288176318,33.94005645880847,33.28772124179041,54.37221908569336,47.01823043823242,51.87226486206055,53.319087982177734
2016-05-18 03:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,48.24074074074073,46.736868203935245,33.988098243620826,32.712274071750414,54.63429641723633,47.640464782714844,56.63070297241211,51.611541748046875
2016-05-18 04:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,51.66666666666666,100.1475893735651,51.85185185185185,48.597712775507915,35.68509135437043,33.8788245722111,57.73854446411133,72.1762924194336,54.57221984863281,51.81675338745117
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,54.53703703703704,57.21339562423948,44.15707641092723,41.678613691716606,70.5302734375,66.38228607177734,68.43474578857422,59.01005172729492
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.66666666666666,110.0,100.17710724827812,74.9074074074074,66.04342620869463,52.86912966820286,50.154431023980194,97.57115173339844,78.30475616455078,70.82087707519531,69.93234252929688
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,73.61111111111111,93.95870014817574,80.66313529999479,79.20385117367395,81.27186584472656,105.86412811279297,100.1002426147461,73.17615509033203
2016-05-18 08:00:00,61.66666666666666,97.33661202185793,100.0,56.66666666666666,161.66666666666666,100.20662512299114,116.38888888888889,110.03348286970203,96.6658042832403,97.13103131859137,93.31656646728516,67.83618927001953,76.92427062988281,72.21937561035156
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.66666666666666,65.0,100.22138406034766,120.55555555555556,100.6182915898473,87.25636478328039,87.83082951228812,74.72551727294922,74.86046600341797,74.46517944335938,63.879737854003906
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,96.66666666666667,112.29280794802861,98.89245051053436,100.01328569386533,65.91516876220703,62.84083938598633,75.83155822753906,63.558013916015625
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.66666666666666,55.0,100.25090193506068,77.5925925925926,111.86350095389588,98.42757678007169,102.13842472195573,54.31638717651367,69.3915023803711,58.41653060913086,61.00764465332031
2016-05-18 12:00:00,56.66666666666666,97.33661202185793,100.0,53.333333333333336,56.66666666666666,100.26566087241719,73.51851851851852,110.99762678012874,97.49228585857695,101.51985630265281,39.88496398925781,81.0757064819336,81.48371124267578,61.58868408203125
