date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-15 13:00:00,136.66666666666666,97.5279829863443,166.66666666666666,113.33333333333331,56.66666666666666,167.37935281603404,112.2994125462359,69.07820892333984,76.20558166503906
2016-05-15 14:00:00,88.33333333333333,97.5279829863443,166.66666666666666,106.66666666666669,56.66666666666666,167.41686261336915,106.91192439895968,76.392822265625,78.92987823486328
2016-05-15 15:00:00,93.33333333333331,97.5279829863443,166.66666666666666,130.0,50.0,167.45437241070428,101.94187305894235,71.49755096435547,79.25611877441406
2016-05-15 16:00:00,143.33333333333334,97.5279829863443,166.66666666666666,111.66666666666669,55.0,167.4918822080394,127.30747946394058,86.57310485839844,94.17613983154297
2016-05-15 17:00:00,236.66666666666663,97.5279829863443,166.66666666666666,241.66666666666663,56.66666666666666,167.52939200537452,189.02937970680426,102.4990005493164,150.0543212890625
2016-05-15 18:00:00,98.33333333333331,97.5279829863443,166.66666666666666,166.66666666666666,50.0,167.56690180270965,183.28955791099017,111.52310943603516,139.3553009033203
2016-05-15 19:00:00,96.66666666666669,97.46169220519654,98.33333333333331,90.0,60.0,98.34777296456734,105.4135447847205,99.51216125488281,99.7229995727539
2016-05-15 20:00:00,246.66666666666663,97.46169220519654,98.33333333333331,86.66666666666667,78.33333333333333,98.36221259580138,93.81424785079128,93.80497741699219,89.37841796875
2016-05-15 21:00:00,203.33333333333331,97.46169220519654,98.33333333333331,75.0,63.333333333333336,98.37665222703541,60.72317292749379,75.13822174072266,70.57977294921875
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333331,61.66666666666666,58.333333333333336,98.39109185826945,47.694473164914726,62.01404571533203,61.0228157043457
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333331,48.333333333333336,53.333333333333336,98.40553148950347,43.46055692203912,58.47843933105469,57.57887649536133
2016-05-16 00:00:00,61.66666666666666,97.46169220519654,98.33333333333331,53.333333333333336,55.0,98.41997112073751,53.448526600058955,58.593013763427734,56.49403381347656
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333331,55.0,58.333333333333336,98.43441075197154,55.29299935922476,59.54673385620117,56.245784759521484
2016-05-16 02:00:00,56.66666666666666,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.44885038320558,55.50366974009479,59.29915237426758,55.37974166870117
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333331,40.0,53.333333333333336,98.46329001443961,55.20345207745914,57.8088493347168,53.96634292602539
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333331,51.66666666666666,56.66666666666666,98.47772964567365,57.15058924887332,59.11207962036133,54.10349655151367
2016-05-16 05:00:00,51.66666666666666,97.46169220519654,98.33333333333331,56.66666666666666,65.0,98.49216927690767,65.15497880663389,70.4356460571289,60.38613510131836
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.50660890814171,73.83415090381358,74.35652923583984,61.757362365722656
2016-05-16 07:00:00,61.66666666666666,97.46169220519654,98.33333333333331,93.33333333333331,56.66666666666666,98.52104853937574,105.63743108690007,104.185791015625,70.19522857666016
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333331,118.33333333333331,61.66666666666666,98.53548817060978,124.89687820775434,96.28067779541016,69.39523315429688
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333331,101.66666666666669,66.66666666666667,98.54992780184381,116.82167615031668,106.79906463623047,63.76286697387695
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333331,108.33333333333331,55.0,98.56436743307785,127.26161689046204,116.98954772949219,65.59306335449219
2016-05-16 11:00:00,103.33333333333331,97.46169220519654,98.33333333333331,105.0,61.66666666666666,98.57880706431187,128.94655536715834,118.89434814453125,66.9059829711914
2016-05-16 12:00:00,206.66666666666663,97.46169220519654,98.33333333333331,96.66666666666669,135.0,98.59324669554591,123.27164476287922,121.12469482421875,68.91455841064453
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333331,136.66666666666666,173.33333333333334,98.60768632677994,120.0076284205358,112.81986236572266,71.10006713867188
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333331,88.33333333333333,88.33333333333333,98.62212595801398,112.99349467563908,109.129638671875,72.98173522949219
2016-05-16 15:00:00,111.66666666666669,97.46169220519654,98.33333333333331,93.33333333333331,70.0,98.63656558924801,109.78201676745732,103.99012756347656,74.2935791015625
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333331,143.33333333333334,78.33333333333333,98.65100522048205,137.06340353445674,131.2394256591797,88.75456237792969
2016-05-16 17:00:00,243.33333333333331,97.46169220519654,98.33333333333331,236.66666666666663,268.3333333333333,98.66544485171607,195.25893084379493,237.80731201171875,173.53147888183594
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333331,98.33333333333331,120.0,98.67988448295011,178.37785702924663,188.8048553466797,129.75511169433594
2016-05-16 19:00:00,115.0,97.5919806124697,155.0,96.66666666666669,110.0,155.03305785123968,123.40042103854084,110.66646575927734,118.75691986083984
2016-05-16 20:00:00,96.66666666666669,97.5919806124697,155.0,246.66666666666663,95.0,155.06611570247935,120.2455759774395,102.93299102783203,105.08761596679688
2016-05-16 21:00:00,68.33333333333333,97.5919806124697,155.0,203.33333333333331,71.66666666666667,155.099173553719,88.59432071610131,73.4884033203125,75.09043884277344
2016-05-16 22:00:00,46.66666666666666,97.5919806124697,155.0,86.66666666666667,71.66666666666667,155.13223140495867,69.04021413566839,59.488101959228516,63.56753158569336
2016-05-16 23:00:00,60.0,97.5919806124697,155.0,83.33333333333333,60.0,155.16528925619835,64.46262846984357,55.52619934082031,58.610313415527344
2016-05-17 00:00:00,50.0,97.5919806124697,155.0,61.66666666666666,51.66666666666666,155.19834710743802,45.50280663542657,54.85435485839844,56.253562927246094
2016-05-17 01:00:00,55.0,97.5919806124697,155.0,53.333333333333336,55.0,155.23140495867767,45.627125701401766,56.43299102783203,54.60169219970703
2016-05-17 02:00:00,51.66666666666666,97.5919806124697,155.0,56.66666666666666,56.66666666666666,155.26446280991735,45.09862680325155,56.22523498535156,55.2572021484375
2016-05-17 03:00:00,53.333333333333336,97.5919806124697,155.0,53.333333333333336,56.66666666666666,155.29752066115702,43.93929541574443,56.54486846923828,53.3371696472168
2016-05-17 04:00:00,53.333333333333336,97.5919806124697,155.0,55.0,50.0,155.3305785123967,44.25972409661573,59.111366271972656,53.521114349365234
2016-05-17 05:00:00,58.333333333333336,97.5919806124697,155.0,51.66666666666666,71.66666666666667,155.36363636363637,52.092170953017714,70.9428939819336,62.14412307739258
2016-05-17 06:00:00,56.66666666666666,97.5919806124697,155.0,53.333333333333336,63.333333333333336,155.39669421487602,61.56871946849961,73.86139678955078,64.82903289794922
2016-05-17 07:00:00,65.0,97.5919806124697,155.0,61.66666666666666,60.0,155.4297520661157,90.85161799894495,91.4205093383789,69.75469207763672
2016-05-17 08:00:00,56.66666666666666,97.5919806124697,155.0,88.33333333333333,56.66666666666666,155.46280991735537,108.8826217693143,99.21102142333984,66.38312530517578
2016-05-17 09:00:00,51.66666666666666,97.5919806124697,155.0,70.0,55.0,155.49586776859505,98.76108879755718,80.32752990722656,57.88397216796875
2016-05-17 10:00:00,53.333333333333336,97.5919806124697,155.0,148.33333333333334,53.333333333333336,155.52892561983472,112.83736108119137,75.8678207397461,58.44460678100586
2016-05-17 11:00:00,51.66666666666666,97.5919806124697,155.0,103.33333333333331,56.66666666666666,155.56198347107437,111.9324200457109,60.68121337890625,57.87386703491211
2016-05-17 12:00:00,53.333333333333336,97.5919806124697,155.0,206.66666666666663,58.333333333333336,155.59504132231405,111.98650378788923,60.52152633666992,60.40736389160156
2016-05-17 13:00:00,41.66666666666666,97.5919806124697,155.0,266.6666666666667,53.333333333333336,155.62809917355372,112.67132125616024,46.8103141784668,62.37798309326172
2016-05-17 14:00:00,53.333333333333336,97.5919806124697,155.0,88.33333333333333,53.333333333333336,155.6611570247934,99.43189953446064,51.580692291259766,62.01515579223633
2016-05-17 15:00:00,51.66666666666666,97.5919806124697,155.0,111.66666666666669,56.66666666666666,155.69421487603304,98.78364469689765,52.6100959777832,62.26097106933594
2016-05-17 16:00:00,66.66666666666667,97.5919806124697,155.0,88.33333333333333,63.333333333333336,155.72727272727272,124.06065694706568,83.23350524902344,79.1341781616211
2016-05-17 17:00:00,153.33333333333334,97.5919806124697,155.0,243.33333333333331,126.66666666666669,155.7603305785124,190.21607664921657,188.62628173828125,181.07896423339844
2016-05-17 18:00:00,100.0,97.5919806124697,155.0,155.0,101.66666666666669,155.79338842975207,171.58137493924752,164.02316284179688,144.22781372070312
2016-05-17 19:00:00,123.33333333333331,97.33661202185793,100.0,115.0,105.0,100.0147589373565,81.94150491237087,122.49853515625,102.59524536132812
2016-05-17 20:00:00,118.33333333333331,97.33661202185793,100.0,96.66666666666669,95.0,100.02951787471302,79.77075085191211,109.51240539550781,90.69403839111328
2016-05-17 21:00:00,65.0,97.33661202185793,100.0,68.33333333333333,68.33333333333333,100.04427681206953,51.76628913415349,60.45124435424805,63.80862808227539
2016-05-17 22:00:00,46.66666666666666,97.33661202185793,100.0,46.66666666666666,58.333333333333336,100.05903574942604,38.111732879776376,52.48193359375,56.00788879394531
2016-05-17 23:00:00,55.0,97.33661202185793,100.0,60.0,56.66666666666666,100.07379468678255,35.81088038260109,49.13522720336914,53.72856521606445
2016-05-18 00:00:00,51.66666666666666,97.33661202185793,100.0,50.0,51.66666666666666,100.08855362413907,28.25271303921611,53.6524772644043,53.46988296508789
2016-05-18 01:00:00,53.333333333333336,97.33661202185793,100.0,55.0,56.66666666666666,100.10331256149557,31.585737163658933,54.271541595458984,53.309906005859375
2016-05-18 02:00:00,55.0,97.33661202185793,100.0,51.66666666666666,56.66666666666666,100.11807149885209,33.28772124179041,54.37221908569336,53.319087982177734
2016-05-18 03:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,53.333333333333336,100.1328304362086,32.712274071750414,54.63429641723633,51.611541748046875
2016-05-18 04:00:00,51.66666666666666,97.33661202185793,100.0,53.333333333333336,51.66666666666666,100.1475893735651,33.8788245722111,57.73854446411133,51.81675338745117
2016-05-18 05:00:00,65.0,97.33661202185793,100.0,58.333333333333336,68.33333333333333,100.16234831092162,41.678613691716606,70.5302734375,59.01005172729492
2016-05-18 06:00:00,70.0,97.33661202185793,100.0,56.66666666666666,110.0,100.17710724827812,50.154431023980194,97.57115173339844,69.93234252929688
2016-05-18 07:00:00,53.333333333333336,97.33661202185793,100.0,65.0,76.66666666666667,100.19186618563464,79.20385117367395,81.27186584472656,73.17615509033203
2016-05-18 08:00:00,61.66666666666666,97.33661202185793,100.0,56.66666666666666,161.66666666666666,100.20662512299114,97.13103131859137,93.31656646728516,72.21937561035156
2016-05-18 09:00:00,65.0,97.33661202185793,100.0,51.66666666666666,65.0,100.22138406034766,87.83082951228812,74.72551727294922,63.879737854003906
2016-05-18 10:00:00,58.333333333333336,97.33661202185793,100.0,53.333333333333336,63.333333333333336,100.23614299770416,100.01328569386533,65.91516876220703,63.558013916015625
2016-05-18 11:00:00,70.0,97.33661202185793,100.0,51.66666666666666,55.0,100.25090193506068,102.13842472195573,54.31638717651367,61.00764465332031
2016-05-18 12:00:00,56.66666666666666,97.33661202185793,100.0,53.333333333333336,56.66666666666666,100.26566087241719,101.51985630265281,39.88496398925781,61.58868408203125
2016-05-18 13:00:00,86.66666666666667,97.33661202185793,100.0,41.66666666666666,73.33333333333333,100.28041980977369,100.28682536218375,41.60491943359375,65.23180389404297
2016-05-18 14:00:00,81.66666666666667,97.33661202185793,100.0,53.333333333333336,80.0,100.29517874713021,90.97953875072304,50.44037628173828,68.353759765625
2016-05-18 15:00:00,83.33333333333333,97.33661202185793,100.0,51.66666666666666,76.66666666666667,100.30993768448671,87.17613565157274,52.644474029541016,68.7909164428711
2016-05-18 16:00:00,105.0,97.33661202185793,100.0,66.66666666666667,75.0,100.32469662184323,111.53172127779817,64.45770263671875,79.11310577392578
2016-05-18 17:00:00,118.33333333333331,97.33661202185793,100.0,153.33333333333334,91.66666666666669,100.33945555919973,179.7311797347688,138.13845825195312,139.10513305664062
2016-05-18 18:00:00,178.33333333333334,97.33661202185793,100.0,100.0,101.66666666666669,100.35421449655625,161.85898094360323,133.4121856689453,131.81179809570312
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333331,95.0,178.37346783816034,110.17969009930667,102.7406234741211,116.8238525390625
2016-05-18 20:00:00,223.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,85.0,178.41360234298733,100.34048161251607,103.29495239257812,97.71582794189453
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.4537368478143,64.49953705514324,71.82605743408203,65.49044799804688
2016-05-18 22:00:00,51.66666666666666,97.17035350249402,178.33333333333334,46.66666666666666,55.0,178.4938713526413,44.49276975225547,67.15521240234375,57.002742767333984
2016-05-18 23:00:00,56.66666666666666,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.5340058574683,39.86117984148848,60.57776641845703,55.520843505859375
2016-05-19 00:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.57414036229528,45.4870321323215,51.65593338012695,54.27220153808594
2016-05-19 01:00:00,51.66666666666666,97.17035350249402,178.33333333333334,53.333333333333336,56.66666666666666,178.61427486712225,45.81841777763949,54.50617980957031,54.75412368774414
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.65440937194924,44.17958090420076,51.96160125732422,54.779144287109375
2016-05-19 03:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,50.0,178.69454387677624,42.60255239337328,53.11235809326172,53.08827590942383
2016-05-19 04:00:00,56.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.73467838160323,43.86603257044982,55.11874771118164,53.20524978637695
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.7748128864302,52.152218375599965,60.6109733581543,59.640968322753906
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,59.81755034357572,84.16371154785156,65.65113830566406
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,84.64645225318611,93.94771575927734,72.29144287109375
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.66666666666666,51.66666666666666,178.89521640091118,100.72742048058097,100.0427017211914,74.60578918457031
2016-05-19 09:00:00,36.66666666666666,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,91.96357559923548,77.0909194946289,64.90465545654297
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,103.41547066276917,70.04661560058594,62.89633560180664
2016-05-19 11:00:00,51.66666666666666,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,104.76361180791065,78.2298812866211,62.31897735595703
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.66666666666666,55.0,179.05575442021913,101.91060645985758,45.17090606689453,61.171539306640625
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.66666666666666,179.0958889250461,99.16302639775353,59.87384796142578,61.61357879638672
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.66666666666666,179.1360234298731,84.63663460202173,65.19169616699219,63.93441390991211
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,84.26975818080588,75.10968017578125,65.32208251953125
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333331,179.21629243952708,112.04169962105809,100.74002075195312,82.97002410888672
2016-05-19 17:00:00,208.33333333333331,97.17035350249402,178.33333333333334,118.33333333333331,208.33333333333331,179.25642694435405,170.69116799714305,186.8340606689453,172.2374725341797
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,157.67076400903554,157.6139678955078,157.1767120361328
2016-05-19 19:00:00,98.33333333333331,97.0136647299333,120.0,143.33333333333334,123.33333333333331,120.02098805295448,102.30550502590602,119.4469985961914,113.97032928466797
2016-05-19 20:00:00,118.33333333333331,97.0136647299333,120.0,223.33333333333331,100.0,120.04197610590894,104.99308233273408,86.01947784423828,101.83118438720703
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,65.58331327374091,53.233428955078125,66.93497467041016
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.66666666666666,60.0,120.08395221181789,47.915984235756085,45.828189849853516,58.1357307434082
2016-05-19 23:00:00,56.66666666666666,97.0136647299333,120.0,56.66666666666666,56.66666666666666,120.10494026477237,46.02383836987097,46.19975280761719,55.23980712890625
2016-05-20 00:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,55.0,120.12592831772683,60.34741861466088,56.305179595947266,54.75550842285156
2016-05-20 01:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,53.333333333333336,120.14691637068131,62.147883483999834,58.28827667236328,55.50459289550781
2016-05-20 02:00:00,36.66666666666666,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578,61.89209564160907,60.587100982666016,55.28471755981445
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.66666666666666,58.333333333333336,120.18889247659025,61.184884666318396,61.33401870727539,53.577484130859375
2016-05-20 04:00:00,51.66666666666666,97.0136647299333,120.0,56.66666666666666,50.0,120.20988052954472,63.55319742899755,61.804874420166016,52.73157501220703
2016-05-20 05:00:00,61.66666666666666,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992,70.70056555687799,65.267578125,55.4286994934082
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366,77.67589738060428,106.63532257080078,73.84089660644531
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814,102.14859033709199,151.215087890625,110.7101058959961
2016-05-20 08:00:00,126.66666666666669,97.0136647299333,120.0,53.333333333333336,338.3333333333333,120.2938327413626,116.95579447092152,184.0702362060547,126.08113098144531
2016-05-20 09:00:00,73.33333333333333,97.0136647299333,120.0,36.66666666666666,93.33333333333331,120.31482079431709,106.87843996497514,196.7725830078125,128.1560821533203
2016-05-20 10:00:00,81.66666666666667,97.0136647299333,120.0,55.0,73.33333333333333,120.33580884727155,119.35785199240559,198.3856964111328,120.85371398925781
2016-05-20 11:00:00,73.33333333333333,97.0136647299333,120.0,51.66666666666666,355.0,120.35679690022603,119.09510488411559,197.8884735107422,131.64349365234375
2016-05-20 12:00:00,71.66666666666667,97.0136647299333,120.0,55.0,301.6666666666667,120.3777849531805,118.79725771051393,190.47381591796875,129.1405029296875
2016-05-20 13:00:00,61.66666666666666,97.0136647299333,120.0,50.0,268.3333333333333,120.39877300613497,120.3840197668323,154.34352111816406,118.43916320800781
2016-05-20 14:00:00,60.0,97.0136647299333,120.0,63.333333333333336,318.3333333333333,120.41976105908944,111.78373742664971,136.391357421875,109.67569732666016
2016-05-20 15:00:00,46.66666666666666,97.0136647299333,120.0,81.66666666666667,201.66666666666663,120.44074911204392,111.27482072214107,125.93397521972656,107.74479675292969
2016-05-20 16:00:00,48.333333333333336,97.0136647299333,120.0,90.0,351.6666666666667,120.46173716499838,134.96975531703623,141.21437072753906,121.2590560913086
2016-05-20 17:00:00,75.0,97.0136647299333,120.0,208.33333333333331,231.66666666666663,120.48272521795286,200.7258563563709,179.6686553955078,162.74005126953125
2016-05-20 18:00:00,78.33333333333333,97.0136647299333,120.0,120.0,348.3333333333333,120.50371327090733,179.73928659869165,194.76873779296875,159.11257934570312
2016-05-20 19:00:00,65.0,96.79478966474481,78.33333333333333,98.33333333333331,208.33333333333331,78.34080956958239,68.1503223701198,136.03067016601562,76.95299530029297
2016-05-20 20:00:00,70.0,96.79478966474481,78.33333333333333,118.33333333333331,120.0,78.34828580583147,77.55814922128853,111.91302490234375,76.22077178955078
2016-05-20 21:00:00,65.0,96.79478966474481,78.33333333333333,66.66666666666667,63.333333333333336,78.35576204208053,47.934169437703964,69.5567855834961,63.160888671875
2016-05-20 22:00:00,53.333333333333336,96.79478966474481,78.33333333333333,50.0,55.0,78.36323827832959,37.85244007854883,61.26650619506836,54.439964294433594
2016-05-20 23:00:00,45.0,96.79478966474481,78.33333333333333,56.66666666666666,61.66666666666666,78.37071451457865,40.69881355070042,59.00590515136719,52.260581970214844
